x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,timestamp,label
-7.562216758728027,-2.956930637359619,-5.768198013305664,-0.007559234742075205,-0.014507622458040714,0.049173206090927124,1657541999064,SEATED
-7.583752155303955,-3.019144058227539,-5.770590782165527,-0.01122431829571724,-0.01572931744158268,0.05405998229980469,1657541999072,SEATED
-7.571788311004639,-3.067000389099121,-5.761019706726074,-0.016111096367239952,-0.008399149402976036,0.06200099736452103,1657541999087,SEATED
-7.569395542144775,-3.059821844100952,-5.768198013305664,-0.02160872146487236,0.00015271181473508477,0.06994201242923737,1657541999095,SEATED
-7.571788311004639,-3.040679454803467,-5.746662616729736,-0.026495499536395073,0.00992626789957285,0.0778830274939537,1657541999104,SEATED
-7.53350305557251,-3.002394199371338,-5.720341682434082,-0.0295497365295887,0.019088976085186005,0.08399149775505066,1657541999115,SEATED
-7.492825031280518,-2.923431158065796,-5.729912757873535,-0.028938889503479004,0.023364907130599022,0.08643488585948944,1657541999124,SEATED
-7.490432262420654,-2.844467878341675,-5.756234169006348,-0.025273805484175682,0.02092151902616024,0.08582404255867004,1657541999136,SEATED
-7.480860710144043,-2.767897605895996,-5.79691219329834,-0.02283041551709175,0.009315420873463154,0.08154810965061188,1657541999146,SEATED
-7.550252914428711,-2.743969440460205,-5.813661575317383,-0.020997874438762665,-0.007788302376866341,0.07360709458589554,1657541999155,SEATED
-7.634300708770752,-2.7415764331817627,-5.799304962158203,-0.02160872146487236,-0.02244863659143448,0.06444438546895981,1657541999164,SEATED
-7.734799385070801,-2.760719060897827,-5.753840923309326,-0.019776180386543274,-0.0328330397605896,0.055892523378133774,1657541999174,SEATED
-7.792226791381836,-2.7942185401916504,-5.694020748138428,-0.014278554357588291,-0.03405473381280899,0.047951508313417435,1657541999183,SEATED
-7.7802629470825195,-2.8253252506256104,-5.662913799285889,-0.005726693198084831,-0.023059483617544174,0.04550812020897865,1657541999192,SEATED
-7.775477409362793,-2.844467878341675,-5.650949954986572,0.004046862944960594,-0.016340164467692375,0.042453885078430176,1657541999204,SEATED
-7.720442295074463,-2.8636105060577393,-5.665306568145752,0.011377030052244663,-0.011453386396169662,0.040010496973991394,1657541999214,SEATED
-7.636693477630615,-2.861217737197876,-5.677270889282227,0.013209572061896324,-0.0065666078589856625,0.041232191026210785,1657541999220,SEATED
-7.569395542144775,-2.861217737197876,-5.698806285858154,0.009544488042593002,-0.005955760832875967,0.042453885078430176,1657541999231,SEATED
-7.509574890136719,-2.8492536544799805,-5.717948913574219,0.0022143214009702206,-0.007177455350756645,0.04550812020897865,1657541999237,SEATED
-7.492825031280518,-2.820539712905884,-5.722734451293945,-0.007559234742075205,-0.010842538438737392,0.04611896723508835,1657541999249,SEATED
-7.528717517852783,-2.8253252506256104,-5.737091541290283,-0.01794363744556904,-0.014507622458040714,0.04428642615675926,1657541999261,SEATED
-7.607979774475098,-2.8181469440460205,-5.722734451293945,-0.025884652510285378,-0.018783552572131157,0.042453885078430176,1657541999271,SEATED
-7.689335346221924,-2.8492536544799805,-5.694020748138428,-0.027717193588614464,-0.023059483617544174,0.04184303805232048,1657541999280,SEATED
-7.734799385070801,-2.870789051055908,-5.6724853515625,-0.02283041551709175,-0.023059483617544174,0.04367557913064957,1657541999289,SEATED
-7.746763229370117,-2.899502754211426,-5.698806285858154,-0.012446013279259205,-0.020005248486995697,0.04367557913064957,1657541999300,SEATED
-7.732406139373779,-2.9210381507873535,-5.727519989013672,-0.0014507622690871358,-0.01572931744158268,0.04489727318286896,1657541999310,SEATED
-7.701299667358398,-2.9138598442077637,-5.73469877243042,0.008933641016483307,-0.010231691412627697,0.046729814261198044,1657541999321,SEATED
-7.607979774475098,-2.885145902633667,-5.684449195861816,0.016874656081199646,-0.0022906772792339325,0.04978405311703682,1657541999339,SEATED
-7.519145965576172,-2.8492536544799805,-5.665306568145752,0.02176143415272236,0.009315420873463154,0.049173206090927124,1657541999340,SEATED
-7.473682403564453,-2.846860647201538,-5.677270889282227,0.02420482225716114,0.01847812905907631,0.046729814261198044,1657541999348,SEATED
-7.456932544708252,-2.830111026763916,-5.725127220153809,0.02176143415272236,0.02092151902616024,0.04062134400010109,1657541999364,SEATED
-7.468896865844727,-2.8325037956237793,-5.777769565582275,0.015652960166335106,0.014813045971095562,0.037567105144262314,1657541999365,SEATED
-7.528717517852783,-2.868396043777466,-5.818447589874268,0.005268557462841272,0.0050394898280501366,0.03695625811815262,1657541999413,SEATED
-7.576573848724365,-2.8803603649139404,-5.849554061889648,-0.006948387715965509,-0.004123218823224306,0.0393996499478817,1657541999413,SEATED
-7.603193759918213,-2.923431158065796,-5.859125137329102,-0.018554486334323883,-0.009620844386518002,0.04184303805232048,1657541999414,SEATED
-7.665407180786133,-2.933002471923828,-5.801697731018066,-0.02405211143195629,-0.010231691412627697,0.04306473210453987,1657541999414,SEATED
-7.708477973937988,-2.9186453819274902,-5.761019706726074,-0.020997874438762665,-0.0065666078589856625,0.04550812020897865,1657541999415,SEATED
-7.698906898498535,-2.885145902633667,-5.7634124755859375,-0.011835165321826935,-0.0016798300202935934,0.04428642615675926,1657541999428,SEATED
-7.6869425773620605,-2.8325037956237793,-5.758626937866211,0.0009926267666742206,0.00015271181473508477,0.0393996499478817,1657541999429,SEATED
-7.658228874206543,-2.799004316329956,-5.753840923309326,0.011987877078354359,0.0050394898280501366,0.032069481909275055,1657541999447,SEATED
-7.598408222198486,-2.767897605895996,-5.74187707901001,0.018707197159528732,0.014202198944985867,0.024128466844558716,1657541999450,SEATED
-7.552645683288574,-2.720041036605835,-5.729912757873535,0.021150587126612663,0.023364907130599022,0.01435491070151329,1657541999462,SEATED
-7.521538734436035,-2.6937201023101807,-5.722734451293945,0.018707197159528732,0.025197450071573257,0.005726693198084831,1657541999479,SEATED
-7.559823989868164,-2.703291416168213,-5.727519989013672,0.013209572061896324,0.02092151902616024,-0.0028251686599105597,1657541999485,SEATED
-7.607979774475098,-2.7535407543182373,-5.74187707901001,0.0064902519807219505,0.006261184345930815,-0.007101099472492933,1657541999498,SEATED
-7.667799949645996,-2.7942185401916504,-5.73469877243042,-0.0008399150101467967,-0.01695101149380207,-0.011987877078354359,1657541999504,SEATED
-7.789834022521973,-2.8660032749176025,-5.7394843101501465,-0.006337540224194527,-0.037108972668647766,-0.015652960166335106,1657541999515,SEATED
-7.861618995666504,-2.9114668369293213,-5.708377361297607,-0.006948387715965509,-0.051769305020570755,-0.015652960166335106,1657541999526,SEATED
-7.895118236541748,-2.956930637359619,-5.638985633850098,-0.0014507622690871358,-0.05421269312500954,-0.01382041908800602,1657541999534,SEATED
-7.832904815673828,-2.94975209236145,-5.588736534118652,0.010766183026134968,-0.037108972668647766,-0.011377030052244663,1657541999545,SEATED
