x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,timestamp,label
-7.308577537536621,-1.817348837852478,-6.572784900665283,-0.004504998680204153,-0.004123218823224306,0.022906772792339325,1657542249618,SEATED
-7.3037919998168945,-1.8077775239944458,-6.5847487449646,-0.0051158457063138485,-0.008399149402976036,0.024128466844558716,1657542249627,SEATED
-7.251150131225586,-1.8077775239944458,-6.556035041809082,-0.006337540224194527,-0.011453386396169662,0.027793550863862038,1657542249637,SEATED
-7.243971347808838,-1.7958134412765503,-6.527320861816406,-0.008170082233846188,-0.012064233422279358,0.029626091942191124,1657542249646,SEATED
-7.246364116668701,-1.7910277843475342,-6.498308181762695,-0.007559234742075205,-0.014507622458040714,0.029626091942191124,1657542249657,SEATED
-7.282256603240967,-1.7910277843475342,-6.467201232910156,-0.002672456670552492,-0.019394399598240852,0.03023693896830082,1657542249667,SEATED
-7.28464937210083,-1.7958134412765503,-6.45523738861084,0.0022143214009702206,-0.021226942539215088,0.032069481909275055,1657542249677,SEATED
-7.3037919998168945,-1.7910277843475342,-6.481558322906494,0.005268557462841272,-0.01817270554602146,0.032069481909275055,1657542249687,SEATED
-7.332505702972412,-1.7958134412765503,-6.500700950622559,0.005268557462841272,-0.014507622458040714,0.032069481909275055,1657542249696,SEATED
-7.33968448638916,-1.8197416067123413,-6.536892414093018,0.0022143214009702206,-0.014507622458040714,0.03268032893538475,1657542249707,SEATED
-7.363612651824951,-1.8388842344284058,-6.541677951812744,-0.00022906772210262716,-0.01817270554602146,0.033291175961494446,1657542249716,SEATED
-7.330112934112549,-1.841277003288269,-6.532106876373291,-0.002061609411612153,-0.021226942539215088,0.03634541109204292,1657542249727,SEATED
-7.33968448638916,-1.8436698913574219,-6.5150580406188965,-0.004504998680204153,-0.021837789565324783,0.038788799196481705,1657542249735,SEATED
-7.330112934112549,-1.8436698913574219,-6.483951091766357,-0.005726693198084831,-0.020616095513105392,0.040010496973991394,1657542249747,SEATED
-7.315756320953369,-1.8221344947814941,-6.471987247467041,-0.0032833039294928312,-0.019394399598240852,0.04062134400010109,1657542249756,SEATED
-7.308577537536621,-1.812563180923462,-6.467201232910156,0.0009926267666742206,-0.018783552572131157,0.04184303805232048,1657542249766,SEATED
-7.308577537536621,-1.8029918670654297,-6.460022926330566,0.005268557462841272,-0.01511846948415041,0.04428642615675926,1657542249774,SEATED
-7.270292282104492,-1.817348837852478,-6.4695940017700195,0.011377030052244663,-0.010842538438737392,0.04428642615675926,1657542249786,SEATED
-7.29182767868042,-1.8340985774993896,-6.503093719482422,0.01626380905508995,-0.009009997360408306,0.04489727318286896,1657542249795,SEATED
-7.294220924377441,-1.8556339740753174,-6.5150580406188965,0.015042114071547985,-0.005955760832875967,0.046729814261198044,1657542249804,SEATED
-7.308577537536621,-1.8532410860061646,-6.548856258392334,0.011377030052244663,-0.004123218823224306,0.04856235533952713,1657542249813,SEATED
-7.29182767868042,-1.848455548286438,-6.553642272949219,0.005879404954612255,-0.0029015245381742716,0.04978405311703682,1657542249823,SEATED
-7.282256603240967,-1.8317056894302368,-6.5512495040893555,-0.0014507622690871358,-0.0022906772792339325,0.04978405311703682,1657542249834,SEATED
-7.27747106552124,-1.7766708135604858,-6.534499645233154,-0.005726693198084831,-0.0035123717971146107,0.04734066128730774,1657542249863,SEATED
-7.270292282104492,-1.7527425289154053,-6.529714107513428,-0.007559234742075205,-0.004123218823224306,0.04428642615675926,1657542249864,SEATED
-7.289434909820557,-1.7575281858444214,-6.520142555236816,-0.006948387715965509,-0.0035123717971146107,0.04184303805232048,1657542249885,SEATED
-7.289434909820557,-1.7623138427734375,-6.5150580406188965,-0.0038941511884331703,-0.004123218823224306,0.040010496973991394,1657542249885,SEATED
-7.308577537536621,-1.7886348962783813,-6.517749786376953,-0.0014507622690871358,-0.007177455350756645,0.0393996499478817,1657542249886,SEATED
-7.313363075256348,-1.805384635925293,-6.520142555236816,0.0034360159188508987,-0.011453386396169662,0.0393996499478817,1657542249925,SEATED
-7.301399230957031,-1.8221344947814941,-6.527320861816406,0.007101099472492933,-0.01511846948415041,0.041232191026210785,1657542249926,SEATED
-7.289434909820557,-1.836491346359253,-6.532106876373291,0.008322793990373611,-0.01511846948415041,0.04306473210453987,1657542249926,SEATED
-7.263113975524902,-1.8460626602172852,-6.517749786376953,0.008322793990373611,-0.01572931744158268,0.04428642615675926,1657542249927,SEATED
-7.253542900085449,-1.8388842344284058,-6.512664794921875,0.007711946498602629,-0.01511846948415041,0.04550812020897865,1657542249947,SEATED
-7.236793041229248,-1.8628123998641968,-6.495915412902832,0.0064902519807219505,-0.012675080448389053,0.047951508313417435,1657542249947,SEATED
-7.2080793380737305,-1.8604196310043335,-6.479165554046631,0.0028251686599105597,-0.007788302376866341,0.049173206090927124,1657542249948,SEATED
-7.186543941497803,-1.8556339740753174,-6.476772785186768,-0.004504998680204153,0.001985253533348441,0.04978405311703682,1657542249958,SEATED
-7.179365158081055,-1.8556339740753174,-6.486343860626221,-0.012446013279259205,0.012980503961443901,0.047951508313417435,1657542249968,SEATED
-7.167401313781738,-1.8293129205703735,-6.507879257202148,-0.019776180386543274,0.021532366052269936,0.04734066128730774,1657542249983,SEATED
-7.1626152992248535,-1.8221344947814941,-6.520142555236816,-0.02283041551709175,0.028251685202121735,0.04611896723508835,1657542249987,SEATED
-7.205686092376709,-1.8436698913574219,-6.507879257202148,-0.022219568490982056,0.036192700266838074,0.046729814261198044,1657542250007,SEATED
-7.263113975524902,-1.9369899034500122,-6.491129398345947,-0.019776180386543274,0.04963133856654167,0.06016845628619194,1657542250009,SEATED
-7.253542900085449,-2.0641086101531982,-6.517749786376953,-0.016721943393349648,0.06368082761764526,0.08826743066310883,1657542250016,SEATED
-7.210472106933594,-2.155035972595215,-6.582355976104736,-0.016721943393349648,0.072843536734581,0.12552911043167114,1657542250026,STANDING_UP
-7.126723289489746,-2.171785593032837,-6.685247421264648,-0.023441264405846596,0.0716218426823616,0.16401249170303345,1657542250038,STANDING_UP
-7.3037919998168945,-2.1837496757507324,-6.790531635284424,-0.03687990456819534,0.058183200657367706,0.20005246996879578,1657542250048,STANDING_UP
-7.538288593292236,-2.226820468902588,-6.891030311584473,-0.05154023692011833,0.025808297097682953,0.2483094036579132,1657542250058,STANDING_UP
