x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,timestamp,label
4.156631946563721,1.5535401105880737,-8.73200798034668,0.015652960166335106,-0.008399149402976036,0.040010496973991394,1657534768031,SEATED
4.111168384552002,1.5415760278701782,-8.703293800354004,0.02176143415272236,-0.010842538438737392,0.04062134400010109,1657534768040,SEATED
4.082454681396484,1.567897081375122,-8.705686569213867,0.02664821222424507,-0.01572931744158268,0.040010496973991394,1657534768050,SEATED
4.1159539222717285,1.5655041933059692,-8.70807933807373,0.029091600328683853,-0.019394399598240852,0.04062134400010109,1657534768060,SEATED
4.151846408843994,1.5846468210220337,-8.74636459350586,0.030313294380903244,-0.023059483617544174,0.04367557913064957,1657534768070,SEATED
4.175774574279785,1.6420745849609375,-8.734400749206543,0.03336753323674202,-0.026724567636847496,0.046729814261198044,1657534768079,SEATED
4.190430641174316,1.7018951177597046,-8.681758880615234,0.04008685052394867,-0.033443886786699295,0.04611896723508835,1657534768089,SEATED
4.180560111999512,1.7018951177597046,-8.650651931762695,0.049860406666994095,-0.042606595903635025,0.04306473210453987,1657534768099,SEATED
4.103990077972412,1.677966833114624,-8.559724807739258,0.06329904496669769,-0.05115845799446106,0.04428642615675926,1657534768116,SEATED
4.032205104827881,1.716252088546753,-8.46161937713623,0.08040276914834976,-0.06276455521583557,0.04856235533952713,1657534768117,SEATED
4.053740501403809,1.7258232831954956,-8.47597599029541,0.09445225447416306,-0.07803573459386826,0.04978405311703682,1657534768161,SEATED
4.108775615692139,1.7138592004776,-8.459226608276367,0.10361496359109879,-0.08047912269830704,0.04489727318286896,1657534768161,SEATED
4.233501434326172,1.532004714012146,-8.688937187194824,0.10972344130277634,-0.12018419802188873,0.04184303805232048,1657534768162,SEATED
4.353142738342285,1.3980066776275635,-8.918947219848633,0.11583191156387329,-0.16172181069850922,0.037567105144262314,1657534768162,SEATED
4.319643020629883,1.4195420742034912,-8.904590606689453,0.11583191156387329,-0.17088451981544495,0.03512371703982353,1657534768171,SEATED
4.319643020629883,1.3932210206985474,-8.978767395019531,0.10666920244693756,-0.15316994488239288,0.03573456406593323,1657534768205,SEATED
4.338785648345947,1.3163515329360962,-9.036195755004883,0.09689565002918243,-0.12323843687772751,0.03817795217037201,1657534768205,SEATED
4.329214572906494,1.2924233675003052,-9.060123443603516,0.0877329409122467,-0.09147437661886215,0.042453885078430176,1657534768205,SEATED
4.276572227478027,1.2326027154922485,-9.069695472717285,0.07673768699169159,-0.0584886260330677,0.05100574716925621,1657534768206,SEATED
4.204787731170654,1.134497046470642,-9.045766830444336,0.06390989571809769,-0.027946261689066887,0.059557609260082245,1657534768215,SEATED
4.159024715423584,1.0698908567428589,-9.01705265045166,0.051082100719213486,-0.0029015245381742716,0.06749862432479858,1657534768227,SEATED
4.170989036560059,0.9837492108345032,-9.060123443603516,0.0364217683672905,0.013591351918876171,0.07177454978227615,1657534768235,SEATED
4.226323127746582,0.9693922996520996,-9.131908416748047,0.02053973823785782,0.02214321307837963,0.06872031837701797,1657534768245,SEATED
4.264608383178711,1.007677435874939,-9.100801467895508,0.008933641016483307,0.031916771084070206,0.06261184066534042,1657534768256,SEATED
4.2622151374816895,1.1081759929656982,-8.993124961853027,0.004657710436731577,0.04291202127933502,0.05772506445646286,1657534768266,SEATED
