x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,timestamp,label
-6.5000834465026855,-2.44531512260437,6.7611403465271,0.006108650006353855,-0.01221730001270771,0.014660760760307312,1657630968822,SEATED
-6.50726842880249,-2.4405250549316406,6.744375228881836,-0.003665190190076828,-0.009773840196430683,0.01221730001270771,1657630968833,SEATED
-6.485713005065918,-2.4668703079223633,6.753955364227295,-0.010995570570230484,-0.009773840196430683,0.01588249020278454,1657630968842,SEATED
-6.476132869720459,-2.493215322494507,6.756350517272949,-0.010995570570230484,-0.01221730001270771,0.014660760760307312,1657630968851,SEATED
-6.464158058166504,-2.512375593185425,6.734795093536377,-0.013439030386507511,-0.01221730001270771,0.01221730001270771,1657630968861,SEATED
-6.437812805175781,-2.524350643157959,6.7395853996276855,-0.014660760760307312,-0.013439030386507511,0.009773840196430683,1657630968870,SEATED
-6.437812805175781,-2.521955728530884,6.768325328826904,-0.01588249020278454,-0.010995570570230484,0.006108650006353855,1657630968880,SEATED
-6.473738193511963,-2.555485963821411,6.804250717163086,-0.014660760760307312,-0.008552109822630882,0.006108650006353855,1657630968889,SEATED
-6.468947887420654,-2.593806266784668,6.813830852508545,-0.007330380380153656,-0.007330380380153656,0.009773840196430683,1657630968899,SEATED
-6.478528022766113,-2.6177563667297363,6.82101583480835,-0.0012217300245538354,-0.009773840196430683,0.010995570570230484,1657630968908,SEATED
-6.483318328857422,-2.562670946121216,6.835385799407959,0.003665190190076828,-0.009773840196430683,0.01221730001270771,1657630968918,SEATED
-6.452182769775391,-2.5602760314941406,6.813830852508545,0.006108650006353855,-0.009773840196430683,0.009773840196430683,1657630968928,SEATED
-6.444997787475586,-2.553090810775757,6.792275905609131,0.003665190190076828,-0.008552109822630882,0.006108650006353855,1657630968937,SEATED
-6.444997787475586,-2.545905828475952,6.770720481872559,-0.0012217300245538354,-0.007330380380153656,0.006108650006353855,1657630968947,SEATED
-6.4402079582214355,-2.5674610137939453,6.758745193481445,-0.0012217300245538354,-0.004886920098215342,0.007330380380153656,1657630968956,SEATED
-6.442602634429932,-2.6081764698028564,6.737190246582031,0.002443460049107671,-0.002443460049107671,0.009773840196430683,1657630968966,SEATED
-6.442602634429932,-2.605781316757202,6.744375228881836,0.002443460049107671,-0.007330380380153656,0.007330380380153656,1657630968976,SEATED
-6.444997787475586,-2.5770411491394043,6.718029975891113,0.002443460049107671,-0.008552109822630882,0.004886920098215342,1657630968985,SEATED
-6.442602634429932,-2.512375593185425,6.730005264282227,-0.0012217300245538354,-0.004886920098215342,0.004886920098215342,1657630968995,SEATED
-6.456973075866699,-2.502795457839966,6.710844993591309,-0.007330380380153656,-0.002443460049107671,0.002443460049107671,1657630969004,SEATED
-6.490503311157227,-2.5147705078125,6.727610111236572,-0.013439030386507511,-0.0012217300245538354,0.002443460049107671,1657630969015,SEATED
-6.536008358001709,-2.521955728530884,6.756350517272949,-0.017104219645261765,-0.0012217300245538354,0.002443460049107671,1657630969024,SEATED
-6.5599589347839355,-2.495610475540161,6.7491655349731445,-0.021991141140460968,-0.0012217300245538354,0.006108650006353855,1657630969033,SEATED
-6.550378799438477,-2.452500104904175,6.741980075836182,-0.03054325096309185,-0.002443460049107671,0.007330380380153656,1657630969043,SEATED
-6.588698863983154,-2.474055290222168,6.725214958190918,-0.03909536078572273,-0.002443460049107671,0.007330380380153656,1657630969052,SEATED
-6.6198344230651855,-2.5291407108306885,6.732400417327881,-0.043982282280921936,-0.0012217300245538354,0.004886920098215342,1657630969063,SEATED
-6.624624252319336,-2.5866212844848633,6.730005264282227,-0.05131266266107559,-0.002443460049107671,0.0012217300245538354,1657630969071,SEATED
-6.684499740600586,-2.634521484375,6.763535499572754,-0.05253439024090767,-0.006108650006353855,0.0,1657630969081,SEATED
-6.804250717163086,-2.715952157974243,6.904841423034668,-0.04886920005083084,-0.003665190190076828,0.007330380380153656,1657630969091,SEATED
-6.943161964416504,-2.715952157974243,7.012617588043213,-0.04886920005083084,-0.0012217300245538354,0.01832595095038414,1657630969100,SEATED
-6.991062164306641,-2.682421922683716,6.974297046661377,-0.059864770621061325,-0.017104219645261765,0.02809979021549225,1657630969110,SEATED
-6.959927082061768,-2.7207422256469727,7.0006422996521,-0.06475169211626053,-0.03420843929052353,0.025656331330537796,1657630969119,SEATED
-6.995852470397949,-2.902763843536377,7.0485429763793945,-0.06230822950601578,-0.03665190190076828,0.026878060773015022,1657630969130,SEATED
-7.031777858734131,-3.091970443725586,7.031777858734131,-0.07208207249641418,-0.03909536078572273,0.02443460002541542,1657630969138,SEATED
-7.041357517242432,-3.1350808143615723,6.849756240844727,-0.09040801972150803,-0.06230822950601578,-0.0012217300245538354,1657630969148,SEATED
-6.974297046661377,-2.991379499435425,6.734795093536377,-0.10384704917669296,-0.08429937064647675,-0.020769409835338593,1657630969158,SEATED
-6.792275905609131,-2.6776318550109863,6.665339469909668,-0.1221730038523674,-0.08796456456184387,-0.03665190190076828,1657630969167,SEATED
-6.600674152374268,-2.3279590606689453,6.583909034729004,-0.1576031744480133,-0.06841687858104706,-0.07330380380153656,1657630969178,SEATED
-6.555168628692627,-2.1818628311157227,6.650969505310059,-0.19181162118911743,-0.007330380380153656,-0.10751224309206009,1657630969186,SEATED
-6.615044116973877,-2.2297632694244385,6.768325328826904,-0.21991141140460968,0.06719515472650528,-0.1380554884672165,1657630969197,SEATED
-6.763535499572754,-2.26568865776062,6.741980075836182,-0.24312427639961243,0.12095127254724503,-0.173485666513443,1657630969206,SEATED
-6.921606540679932,-2.272873640060425,6.758745193481445,-0.24556773900985718,0.1478293389081955,-0.19547680020332336,1657630969215,SEATED
-7.079678058624268,-2.3183789253234863,6.6892900466918945,-0.22846351563930511,0.1478293389081955,-0.19669853150844574,1657630969226,SEATED
-7.18026876449585,-2.126777410507202,6.725214958190918,-0.22113312780857086,0.11606435477733612,-0.18448123335838318,1657630969235,SEATED
-7.139553546905518,-1.7435742616653442,6.840176105499268,-0.23212870955467224,0.06352996081113815,-0.1624900996685028,1657630969245,SEATED
-7.144343376159668,-1.520837426185608,6.916816711425781,-0.2748892605304718,0.03054325096309185,-0.12950338423252106,1657630969254,SEATED
-7.244934558868408,-1.5328125953674316,7.058122634887695,-0.3555234372615814,0.01221730001270771,-0.1172860860824585,1657630969263,SEATED
-7.426955699920654,-1.755549430847168,7.197033882141113,-0.4728095233440399,0.023212870582938194,-0.142942413687706,1657630969272,SEATED
-7.6377177238464355,-1.7579444646835327,7.4580912590026855,-0.6145302057266235,0.047647472470998764,-0.1991419941186905,1657630969283,SEATED
-7.613767623901367,-1.542392611503601,7.640112400054932,-0.8197808265686035,-0.023212870582938194,-0.2235765904188156,1657630969292,STANDING_UP
-7.271279811859131,-1.4489868879318237,7.594607353210449,-1.0201445817947388,-0.09040801972150803,-0.21013756096363068,1657630969303,STANDING_UP
-7.031777858734131,-1.4968873262405396,7.6975932121276855,-1.209512710571289,-0.10995570570230484,-0.24068081378936768,1657630969312,STANDING_UP
-6.909631729125977,-1.6813037395477295,7.810159206390381,-1.3744462728500366,-0.12950338423252106,-0.31276288628578186,1657630969322,STANDING_UP
-6.837780952453613,-1.9591261148452759,7.70477819442749,-1.5088366270065308,-0.12828165292739868,-0.4166099429130554,1657630969331,STANDING_UP
-6.691684722900391,-2.0285816192626953,7.431746006011963,-1.6371182203292847,-0.025656331330537796,-0.5363394618034363,1657630969341,STANDING_UP
-6.540798664093018,-2.452500104904175,6.98627233505249,-1.7226393222808838,0.33841922879219055,-0.664621114730835,1657630969350,STANDING_UP
-7.015012741088867,-3.4871485233306885,7.762258529663086,-1.698204755783081,0.8234460353851318,-0.7990114092826843,1657630969360,STANDING_UP
-7.170688629150391,-4.035608291625977,7.810159206390381,-1.583362102508545,0.7819072008132935,-0.8881977200508118,1657630969373,STANDING_UP
-6.943161964416504,-3.970942497253418,7.323969841003418,-1.4233155250549316,0.6450734734535217,-0.8833107948303223,1657630969381,STANDING_UP
-6.442602634429932,-3.8368215560913086,6.634204387664795,-1.2559384107589722,0.6377430558204651,-0.8038983345031738,1657630969392,STANDING_UP
-5.910908222198486,-4.004472732543945,6.076164722442627,-1.1557565927505493,0.7440335750579834,-0.7721333503723145,1657630969402,STANDING_UP
-5.530100345611572,-4.409231185913086,5.470224857330322,-1.0580182075500488,0.8381068110466003,-0.7953462600708008,1657630969412,STANDING_UP
-5.252277851104736,-4.732558727264404,4.861889839172363,-0.8845325112342834,0.8478806614875793,-0.806341826915741,1657630969421,STANDING_UP
-4.854704856872559,-4.914580345153809,4.303850173950195,-0.6438516974449158,0.8112287521362305,-0.7709116339683533,1657630969431,STANDING_UP
-4.461921691894531,-4.928950309753418,3.9254372119903564,-0.388510137796402,0.7941245436668396,-0.703716516494751,1657630969441,STANDING_UP
-4.260739803314209,-4.65112829208374,3.6883301734924316,-0.17959430813789368,0.824667751789093,-0.629190981388092,1657630969450,STANDING_UP
-4.2463698387146,-4.124223709106445,3.7985012531280518,-0.035430170595645905,0.8845325112342834,-0.5632175207138062,1657630969460,STANDING_UP
-4.1912841796875,-3.7242555618286133,3.879931688308716,0.043982282280921936,0.9480624794960022,-0.5204569697380066,1657630969469,STANDING_UP
-4.095483779907227,-3.482358455657959,3.8775367736816406,0.03787362948060036,1.0067055225372314,-0.5082396864891052,1657630969478,STANDING_UP
-3.951782464981079,-3.683540105819702,3.7242555618286133,0.004886920098215342,1.0567964315414429,-0.5094614028930664,1657630969489,STANDING_UP
-3.8272414207458496,-4.143383979797363,3.4272730350494385,-0.02443460002541542,1.0983352661132812,-0.5216787457466125,1657630969498,STANDING_UP
-3.863166570663452,-4.6056227684021,3.0752053260803223,-0.03176498040556908,1.143539309501648,-0.5363394618034363,1657630969503,STANDING_UP
-3.980522632598877,-5.065466403961182,2.845283269882202,-0.03787362948060036,1.2119561433792114,-0.5387829542160034,1657630969517,STANDING_UP
