x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,timestamp,label
-3.820056200027466,-5.954018592834473,10.70813274383545,0.3017673194408417,0.019547680392861366,0.20769409835338593,1657616852792,SEATED
-3.832031488418579,-4.864284992218018,9.783655166625977,0.3762928545475006,-0.05864304304122925,0.17592912912368774,1657616852801,SEATED
-3.7074904441833496,-4.323010444641113,8.954977989196777,0.3359757661819458,-0.21135929226875305,0.1527162492275238,1657616852810,SEATED
-3.3362624645233154,-4.323010444641113,8.219707489013672,0.3152063488960266,-0.26267194747924805,0.15515971183776855,1657616852820,SEATED
-2.941084146499634,-4.3661208152771,7.709568023681641,0.3152063488960266,-0.23823735117912292,0.11850780993700027,1657616852830,SEATED
-2.761457681655884,-4.140988826751709,7.326364994049072,0.33475401997566223,-0.1881464272737503,0.04031709209084511,1657616852839,SEATED
-2.6201515197753906,-3.7458107471466064,6.840176105499268,0.3970622718334198,-0.0965166687965393,-0.0012217300245538354,1657616852850,SEATED
-2.50519061088562,-3.1686110496520996,6.6892900466918945,0.39950570464134216,0.014660760760307312,-0.029321521520614624,1657616852858,SEATED
-2.5602760314941406,-2.68481707572937,6.74677038192749,0.38973188400268555,0.13683375716209412,-0.06352996081113815,1657616852869,SEATED
-2.842888355255127,-2.4069948196411133,6.892866611480713,0.3518582582473755,0.22846351563930511,-0.09529494494199753,1657616852877,SEATED
-3.2500417232513428,-2.20581316947937,7.311995029449463,0.1991419941186905,0.2492329180240631,-0.10506878048181534,1657616852888,SEATED
-3.602109432220459,-2.26568865776062,7.8173441886901855,-0.023212870582938194,0.20769409835338593,-0.10384704917669296,1657616852896,SEATED
-3.839216470718384,-2.854863405227661,8.32269287109375,-0.24190254509449005,0.14049895107746124,-0.1172860860824585,1657616852906,SEATED
-3.961362361907959,-3.863166570663452,8.878337860107422,-0.37018418312072754,0.07208207249641418,-0.14660760760307312,1657616852916,SEATED
-4.004472732543945,-4.842729568481445,9.103469848632812,-0.3652972877025604,-0.010995570570230484,-0.15515971183776855,1657616852925,SEATED
-3.7769460678100586,-5.54926061630249,9.00287914276123,-0.25778502225875854,-0.07696899026632309,-0.12950338423252106,1657616852936,SEATED
-3.441643238067627,-5.872588157653809,8.813672065734863,-0.10751224309206009,-0.09285148233175278,-0.13072511553764343,1657616852945,SEATED
-3.1063404083251953,-5.980363845825195,8.509504318237305,0.08307763934135437,-0.04520400986075401,-0.14660760760307312,1657616852954,SEATED
-3.0057497024536133,-5.855823040008545,8.099956512451172,0.2602284848690033,0.03420843929052353,-0.1576031744480133,1657616852964,SEATED
-2.9794044494628906,-5.551655292510986,7.82452917098999,0.3604103624820709,0.06719515472650528,-0.142942413687706,1657616852973,SEATED
-2.9602441787719727,-5.26904296875,7.534731864929199,0.40072745084762573,0.09896013140678406,-0.1270599216222763,1657616852984,SEATED
-3.034489870071411,-5.02475118637085,7.314390182495117,0.37018418312072754,0.1319468468427658,-0.1221730038523674,1657616852993,SEATED
-3.0656251907348633,-4.835544586181641,7.34552526473999,0.3017673194408417,0.1380554884672165,-0.11606435477733612,1657616853003,SEATED
-3.082390308380127,-4.758903980255127,7.52515172958374,0.234572172164917,0.13072511553764343,-0.10995570570230484,1657616853011,SEATED
-3.113525629043579,-4.754114151000977,7.709568023681641,0.17104220390319824,0.12583819031715393,-0.10140359401702881,1657616853027,SEATED
-3.281176805496216,-4.708608627319336,7.970625400543213,0.13316857814788818,0.14172068238258362,-0.08796456456184387,1657616853032,SEATED
-3.400927782058716,-4.840334892272949,8.396939277648926,0.16004663705825806,0.112399160861969,-0.06352996081113815,1657616853041,SEATED
-3.4248781204223633,-5.017566204071045,8.646020889282227,0.17715086042881012,0.07330380380153656,-0.059864770621061325,1657616853050,SEATED
