x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,timestamp,label
-0.9388477206230164,-0.44068360328674316,9.73575496673584,-0.008552109822630882,-0.02443460002541542,0.010995570570230484,1657538806088,SEATED
-0.9604028463363647,-0.5149292349815369,9.738149642944336,-0.008552109822630882,-0.017104219645261765,0.010995570570230484,1657538806097,SEATED
-1.003513216972351,-0.5460644960403442,9.726174354553223,-0.007330380380153656,-0.01221730001270771,0.014660760760307312,1657538806107,SEATED
-1.0538086891174316,-0.5484594702720642,9.714200019836426,-0.010995570570230484,-0.017104219645261765,0.01588249020278454,1657538806117,SEATED
-1.0490186214447021,-0.5101391673088074,9.68545913696289,-0.01832595095038414,-0.025656331330537796,0.013439030386507511,1657538806123,SEATED
-0.9843530654907227,-0.550854504108429,9.702224731445312,-0.026878060773015022,-0.03420843929052353,0.014660760760307312,1657538806136,SEATED
-0.9244775772094727,-0.5891748070716858,9.728569984436035,-0.03054325096309185,-0.03298671171069145,0.01221730001270771,1657538806146,SEATED
-0.9053174257278442,-0.6203100681304932,9.742939949035645,-0.025656331330537796,-0.025656331330537796,0.010995570570230484,1657538806155,SEATED
-0.9005273580551147,-0.6634204387664795,9.771679878234863,-0.008552109822630882,-0.014660760760307312,0.009773840196430683,1657538806164,SEATED
-0.9508227705955505,-0.6538403630256653,9.788445472717285,0.008552109822630882,-0.004886920098215342,0.006108650006353855,1657538806174,SEATED
-1.01309335231781,-0.5891748070716858,9.776470184326172,0.023212870582938194,0.0,0.003665190190076828,1657538806179,SEATED
-1.0083032846450806,-0.5221142768859863,9.790840148925781,0.026878060773015022,-0.0012217300245538354,0.002443460049107671,1657538806191,SEATED
-1.003513216972351,-0.4646338224411011,9.764494895935059,0.023212870582938194,-0.0012217300245538354,0.0012217300245538354,1657538806200,SEATED
-0.9891431331634521,-0.4502636790275574,9.740545272827148,0.01221730001270771,-0.0012217300245538354,0.0012217300245538354,1657538806210,SEATED
-0.9747729897499084,-0.4646338224411011,9.718989372253418,0.002443460049107671,0.0012217300245538354,0.002443460049107671,1657538806219,SEATED
-0.9891431331634521,-0.5221142768859863,9.74533462524414,-0.0012217300245538354,0.004886920098215342,0.004886920098215342,1657538806228,SEATED
-1.0250684022903442,-0.5819897651672363,9.74533462524414,-0.0012217300245538354,0.008552109822630882,0.002443460049107671,1657538806242,SEATED
-1.051413655281067,-0.5939648747444153,9.75012493133545,-0.002443460049107671,0.009773840196430683,-0.0012217300245538354,1657538806251,SEATED
-1.0705738067626953,-0.5771997570991516,9.762100219726562,-0.003665190190076828,0.009773840196430683,-0.007330380380153656,1657538806261,SEATED
-1.101709008216858,-0.6059399843215942,9.769285202026367,-0.004886920098215342,0.010995570570230484,-0.013439030386507511,1657538806270,SEATED
-1.1088941097259521,-0.6442602872848511,9.783655166625977,-0.003665190190076828,0.014660760760307312,-0.013439030386507511,1657538806276,SEATED
-1.1208691596984863,-0.6251001358032227,9.860296249389648,0.0012217300245538354,0.017104219645261765,-0.017104219645261765,1657538806284,SEATED
-1.171164631843567,-0.6059399843215942,9.87945556640625,0.010995570570230484,0.01588249020278454,-0.01832595095038414,1657538806296,SEATED
-1.2046948671340942,-0.5771997570991516,9.881851196289062,0.021991141140460968,0.007330380380153656,-0.013439030386507511,1657538806305,SEATED
-1.2166699171066284,-0.46702882647514343,9.903406143188477,0.020769409835338593,-0.006108650006353855,-0.01221730001270771,1657538806316,SEATED
-1.231040120124817,-0.28261232376098633,9.893826484680176,0.010995570570230484,-0.014660760760307312,-0.013439030386507511,1657538806324,SEATED
-1.2406201362609863,-0.14370118081569672,9.881851196289062,-0.010995570570230484,-0.01832595095038414,-0.008552109822630882,1657538806334,SEATED
-1.2621753215789795,-0.17244140803813934,9.812395095825195,-0.04520400986075401,-0.023212870582938194,0.004886920098215342,1657538806344,SEATED
-1.2597802877426147,-0.14849121868610382,9.838740348815918,-0.10751224309206009,-0.023212870582938194,0.025656331330537796,1657538806356,SEATED
-1.2837305068969727,0.06706055253744125,9.963281631469727,-0.1930333375930786,-0.025656331330537796,0.05253439024090767,1657538806366,SEATED
-1.302890658378601,0.2634521722793579,10.03513240814209,-0.29321521520614624,-0.03665190190076828,0.07819072157144547,1657538806376,SEATED
-1.3100757598876953,0.14609619975090027,10.092612266540527,-0.4031709134578705,-0.05009093135595322,0.10873397439718246,1657538806385,SEATED
-1.2717554569244385,-0.12693603336811066,10.205178260803223,-0.5106831789016724,-0.07086034119129181,0.13439030945301056,1657538806395,SEATED
-1.2238550186157227,-0.48139894008636475,10.233919143676758,-0.591317355632782,-0.07941245287656784,0.14660760760307312,1657538806404,SEATED
-1.161584496498108,-0.6777905821800232,10.34408950805664,-0.6597341895103455,-0.041538819670677185,0.14049895107746124,1657538806414,SEATED
-1.0083032846450806,-0.7975415587425232,10.332115173339844,-0.6927209496498108,-0.07330380380153656,0.08307763934135437,1657538806423,SEATED
-0.7017407417297363,-0.9388477206230164,10.298583984375,-0.6450734734535217,-0.09529494494199753,0.04642574116587639,1657538806433,SEATED
-0.4334985613822937,-0.9532178044319153,10.186018943786621,-0.5803217887878418,-0.07330380380153656,0.02809979021549225,1657538806443,SEATED
-0.268242210149765,-0.9508227705955505,9.941726684570312,-0.5094614028930664,-0.04031709209084511,-0.004886920098215342,1657538806452,SEATED
-0.22034180164337158,-0.8143066763877869,9.87945556640625,-0.4679225981235504,0.002443460049107671,-0.05009093135595322,1657538806460,SEATED
-0.2850073277950287,-0.6442602872848511,9.718989372253418,-0.4838050901889801,0.03054325096309185,-0.09407321363687515,1657538806472,SEATED
-0.2754272520542145,-0.4334985613822937,9.474698066711426,-0.6145302057266235,0.003665190190076828,-0.12583819031715393,1657538806477,SEATED
0.05748046934604645,-0.2730322480201721,9.338181495666504,-0.8002331852912903,-0.12339473515748978,-0.10751224309206009,1657538806487,SEATED
0.6634204387664795,-0.3832031488418579,9.522598266601562,-0.8930846452713013,-0.19181162118911743,-0.03787362948060036,1657538806496,SEATED
1.1687695980072021,-0.7616162300109863,9.833950996398926,-0.8930846452713013,-0.17592912912368774,-0.013439030386507511,1657538806509,SEATED
1.2382251024246216,-1.0011181831359863,10.346485137939453,-0.8417719602584839,-0.09529494494199753,-0.04886920005083084,1657538806516,SEATED
1.0562036037445068,-1.3220508098602295,10.518926620483398,-0.722042441368103,-0.02443460002541542,-0.07086034119129181,1657538806529,STANDING_UP
0.787961483001709,-1.5256274938583374,10.346485137939453,-0.6010911464691162,0.014660760760307312,-0.04520400986075401,1657538806538,STANDING_UP
0.5987548828125,-1.686093807220459,9.769285202026367,-0.48747026920318604,0.04642574116587639,-0.020769409835338593,1657538806548,STANDING_UP
0.4502636790275574,-1.875300407409668,9.656719207763672,-0.4324924349784851,0.07696899026632309,-0.029321521520614624,1657538806558,STANDING_UP
0.16286133229732513,-1.925595760345459,9.862690925598145,-0.41050130128860474,0.09773840010166168,-0.047647472470998764,1657538806567,STANDING_UP
