x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,timestamp,label
-3.245863914489746,-1.4006985425949097,-9.313762664794922,-0.0014507622690871358,-0.009620844386518002,0.029626091942191124,1657538707506,SEATED
-3.229114055633545,-1.3983057737350464,-9.311369895935059,-0.0008399150101467967,-0.010231691412627697,0.03023693896830082,1657538707515,SEATED
-3.2267212867736816,-1.407876968383789,-9.308977127075195,-0.0008399150101467967,-0.010842538438737392,0.03023693896830082,1657538707525,SEATED
-3.2243285179138184,-1.4030914306640625,-9.299406051635742,-0.00022906772210262716,-0.009620844386518002,0.03145863488316536,1657538707537,SEATED
-3.2267212867736816,-1.407876968383789,-9.289834976196289,0.00038177953683771193,-0.008399149402976036,0.03145863488316536,1657538707540,SEATED
-3.2338998317718506,-1.4030914306640625,-9.285049438476562,0.0009926267666742206,-0.007788302376866341,0.030847785994410515,1657538707553,SEATED
-3.2267212867736816,-1.4006985425949097,-9.304191589355469,0.0009926267666742206,-0.007177455350756645,0.03145863488316536,1657538707560,SEATED
-3.2338998317718506,-1.3887344598770142,-9.306584358215332,0.0016034740256145597,-0.005955760832875967,0.030847785994410515,1657538707573,SEATED
-3.2410783767700195,-1.407876968383789,-9.320941925048828,0.00038177953683771193,-0.004734066314995289,0.03145863488316536,1657538707584,SEATED
-3.2315070629119873,-1.4126626253128052,-9.320941925048828,0.00038177953683771193,-0.005955760832875967,0.03268032893538475,1657538707592,SEATED
-3.221935749053955,-1.3935201168060303,-9.320941925048828,0.0009926267666742206,-0.007788302376866341,0.03268032893538475,1657538707603,SEATED
-3.221935749053955,-1.3935201168060303,-9.323633193969727,0.0016034740256145597,-0.007177455350756645,0.032069481909275055,1657538707614,SEATED
-3.2267212867736816,-1.3887344598770142,-9.32602596282959,0.0022143214009702206,-0.007788302376866341,0.03268032893538475,1657538707621,SEATED
-3.2171499729156494,-1.4006985425949097,-9.340383529663086,0.0022143214009702206,-0.009009997360408306,0.03268032893538475,1657538707634,SEATED
-3.2315070629119873,-1.3983057737350464,-9.32602596282959,0.0009926267666742206,-0.011453386396169662,0.03268032893538475,1657538707642,SEATED
-3.221935749053955,-1.3863415718078613,-9.313762664794922,0.0009926267666742206,-0.013896775431931019,0.03268032893538475,1657538707659,SEATED
-3.2267212867736816,-1.3983057737350464,-9.299406051635742,0.0009926267666742206,-0.014507622458040714,0.032069481909275055,1657538707660,SEATED
-3.221935749053955,-1.4030914306640625,-9.294620513916016,0.0009926267666742206,-0.014507622458040714,0.03145863488316536,1657538707670,SEATED
-3.221935749053955,-1.3983057737350464,-9.294620513916016,0.0009926267666742206,-0.012675080448389053,0.030847785994410515,1657538707713,SEATED
-3.2315070629119873,-1.4054841995239258,-9.301798820495605,0.0009926267666742206,-0.011453386396169662,0.030847785994410515,1657538707714,SEATED
-3.236292600631714,-1.4054841995239258,-9.304191589355469,0.0009926267666742206,-0.009620844386518002,0.03023693896830082,1657538707715,SEATED
-3.243471145629883,-1.410269856452942,-9.313762664794922,0.0022143214009702206,-0.009009997360408306,0.03023693896830082,1657538707715,SEATED
